original_path,proposed_path,collision,action
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-5-lg3a4d.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-5-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-5-lg8d26.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-5-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-5-lga2ad.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-5-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-5-lgc5fb.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-5-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-5-lge9de.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-5-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-5-thcdd8.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-5-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-6-lg3a4d.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-6-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-6-lg8d26.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-6-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-6-lga2ad.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-6-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-6-lgc5fb.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-6-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-6-lge9de.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-6-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-6-thcdd8.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-6-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-7-lg3a4d.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-7-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-7-lg8d26.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-7-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-7-lga2ad.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-7-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-7-lgc5fb.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-7-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-7-lge9de.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-7-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-7-thcdd8.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-7-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-8-lg3a4d.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-8-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-8-lg8d26.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-8-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-8-lga2ad.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-8-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-8-lgc5fb.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-8-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-8-lge9de.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-8-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028035/english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-8-thcdd8.jpg,assets\images\inventory\028035\english-regency-black-lacquered-chinoiserie-decorated-side-chair-028035-8-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028038/royal-worcester-porcelain-milennium-2000-mantle-clock-028038-1-med.jpg,assets\images\inventory\028038\royal-worcester-porcelain-milennium-2000-mantle-clock-028038-1-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028042/lighting_table_lamp_Continental_German__Austrian_028042-01-v1.jpg,assets\images\inventory\028042\lighting_table_lamp_Continental_German__Austrian_028042-01-v1.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028044/clown-cookie-jar-028044-1-med.jpg,assets\images\inventory\028044\clown-cookie-jar-028044-1-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028045/etched-decanter-028045-1-med.jpg,assets\images\inventory\028045\etched-decanter-028045-1-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028048/pait-of-renaissance-figure-2-arm-candlestics-028048-1-med.jpg,assets\images\inventory\028048\pait-of-renaissance-figure-2-arm-candlestics-028048-1-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028049/lalique-crystal-ashtray-028049-3-med.jpg,assets\images\inventory\028049\lalique-crystal-ashtray-028049-3-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028052/vintage-chinese-cloisonne-jar-with-cover-028052-1-med.jpg,assets\images\inventory\028052\vintage-chinese-cloisonne-jar-with-cover-028052-1-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028055/miessen-porcelain owl-028055-1-med.jpg,assets\images\inventory\028055\miessen-porcelain owl-028055-1-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028057/chinese-black-lacquered-miniature-cabinet-028057-1-med.jpg,assets\images\inventory\028057\chinese-black-lacquered-miniature-cabinet-028057-1-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028058/art-deco-chrome-lamp-with-lady-1-028058-1-med.jpg,assets\images\inventory\028058\art-deco-chrome-lamp-with-lady-1-028058-1-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028062/american-mid-century-desk-globe-028062-028062-1-med.jpg,assets\images\inventory\028062\american-mid-century-desk-globe-028062-028062-1-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028063/accessories_centerpiece_compote_Asian_Japanese_028063-01-v1.jpg,assets\images\inventory\028063\accessories_centerpiece_compote_Asian_Japanese_028063-01-v1.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028064/english-regency-green-porcelain-dophin-centerpiece-028064-1-med.jpg,assets\images\inventory\028064\english-regency-green-porcelain-dophin-centerpiece-028064-1-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028065/elephant-lamp-028065-1-med.jpg,assets\images\inventory\028065\elephant-lamp-028065-1-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028066/german-regimental-hookah-028066-1-med.jpg,assets\images\inventory\028066\german-regimental-hookah-028066-1-med.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-1-lg.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-1-lg.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-1-lg3a4d.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-1-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-1-lg8d26.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-1-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-1-lga2ad.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-1-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-1-lgc5fb.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-1-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-1-lge9de.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-1-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-1-thcdd8.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-1-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-10-lg3a4d.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-10-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-10-lg8d26.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-10-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-10-lga2ad.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-10-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-10-lgc5fb.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-10-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-10-lge9de.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-10-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-10-thcdd8.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-10-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-2-lg3a4d.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-2-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-2-lg8d26.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-2-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-2-lga2ad.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-2-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-2-lgc5fb.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-2-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-2-lge9de.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-2-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-2-thcdd8.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-2-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-3-lg3a4d.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-3-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-3-lg8d26.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-3-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-3-lga2ad.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-3-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-3-lgc5fb.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-3-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-3-lge9de.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-3-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-3-thcdd8.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-3-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-4-lg3a4d.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-4-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-4-lg8d26.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-4-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-4-lga2ad.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-4-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-4-lgc5fb.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-4-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-4-lge9de.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-4-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/028069/english-regency-bird-base-console-028069-4-thcdd8.jpg,assets\images\inventory\028069\english-regency-bird-base-console-028069-4-thcdd8.jpg,No,Move
